UserID,UserID,Name,Surname,Email,Gender,Age_Group,Age_Category,Race,Province,Instagram_Handles,Channel2,LocalTime_SAST,Duration 2
833191,833191,Michel ,Paradis,Michel 202@gmail.com,male,30-39,Adult,black,Gauteng,@Michel 20,kykNET,3/2/2016 20:42,2026-04-16T00:00:45.000Z
866512,866512,Shane ,Luthy,Shane 21@yahoo.com,male,30-39,Adult,white,Gauteng,@Shane 2,Supersport Live Events,3/25/2016 10:24,2026-04-16T00:00:10.000Z
866643,866643,Irving ,Wigfall,Irving 52@gmail.com,male,20-29,Young Adults,black,Mpumalanga,@Irving 5,Cartoon Network,3/20/2016 6:03,2026-04-16T00:02:26.000Z
892770,892770,Brendan ,Tatham,Brendan 453@mail.com,male,20-29,Young Adults,white,Mpumalanga,@Brendan 45,ICC Cricket World Cup 2011,3/19/2016 9:30,2026-04-16T01:15:24.000Z
892890,892890,Markus ,Sytsma,Markus 194@abcmail.com,male,20-29,Adult,indian_asian,Kwazulu Natal,@Markus 19,SuperSport Blitz,3/24/2016 10:45,2026-04-16T00:00:00.000Z
893557,893557,Brendan ,Paradis,Brendan 452@gmail.com,male,20-29,Adult,indian_asian,Mpumalanga,@Brendan 45,ICC Cricket World Cup 2011,3/25/2016 18:28,2026-04-16T00:00:56.000Z
893885,893885,Emerson ,Pilot,Emerson 241@yahoo.com,male,20-29,Young Adults,indian_asian,Gauteng,@Emerson 24,SawSee,3/18/2016 19:15,2026-04-16T00:00:06.000Z
930447,930447,Claud ,Langenfeld,Claud 345@mailxyz.com,male,30-39,Mid Adult,indian_asian,Gauteng,@Claud 34,SuperSport Blitz,3/29/2016 8:12,2026-04-16T00:00:12.000Z
939807,939807,Hugh,Caves,Hugh11@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Hugh1,Cartoon Network,3/30/2016 21:08,2026-04-16T00:00:00.000Z
940422,940422,Stefan ,Mccown,Stefan 461@yahoo.com,male,30-39,Mid Adult,black,North West,@Stefan 46,Trace TV,3/28/2016 13:03,2026-04-16T00:14:03.000Z
941663,941663,Garry ,Mcculloch,Garry 285@mailxyz.com,male,30-39,Adult,black,Western Cape,@Garry 28,Break in transmission,3/1/2016 22:09,2026-04-16T00:10:27.000Z
2090745,2090745,Emerson ,Woolard,Emerson 242@gmail.com,male,30-39,Mid Adult,coloured,Western Cape,@Emerson 24,ICC Cricket World Cup 2011,3/8/2016 15:07,2026-04-16T00:01:30.000Z
2090836,2090836,Len ,Borelli,Len 441@yahoo.com,male,30-39,Adult,coloured,Western Cape,@Len 44,Trace TV,1/31/2016 17:17,2026-04-16T00:22:33.000Z
2288802,2288802,Charlie ,Biggers,Charlie 365@mailxyz.com,male,30-39,Mid Adult,black,Gauteng,@Charlie 36,Africa Magic,1/12/2016 10:44,2026-04-16T00:06:24.000Z
2406529,2406529,Raymundo ,Wigfall,Raymundo 432@gmail.com,male,20-29,Adult,black,Northern Cape,@Raymundo 43,Boomerang,1/11/2016 15:16,2026-04-16T00:02:13.000Z
2406577,2406577,Dion ,Tatham,Dion 333@mail.com,male,20-29,Adult,black,Gauteng,@Dion 33,ICC Cricket World Cup 2011,3/16/2016 17:00,2026-04-16T00:01:40.000Z
2423149,2423149,Chas ,Mina,Chas 354@abcmail.com,male,40-49,Mature Adult,black,Eastern Cape,@Chas 35,Africa Magic,2/4/2016 19:48,2026-04-16T00:01:10.000Z
991,991,Lane ,Paradis,Lane 111@yahoo.com,male,20-29,Adult,black,Gauteng,@Lane 11,E! Entertainment,1/15/2016 7:50,2026-04-16T00:00:16.000Z
604764,604764,Brendan ,Vital,Brendan 455@mailxyz.com,male,20-29,Young Adults,black,Eastern Cape,@Brendan 45,Cartoon Network,1/8/2016 15:14,2026-04-16T00:00:39.000Z
771974,771974,Michel ,Mosser,Michel 205@mailxyz.com,male,20-29,Young Adults,black,Eastern Cape,@Michel 20,Channel O,2/2/2016 12:28,2026-04-16T00:02:24.000Z
772587,772587,Abel ,Tancredi,Abel 181@yahoo.com,male,20-29,Young Adults,black,Mpumalanga,@Abel 18,SuperSport Blitz,2/2/2016 12:27,2026-04-16T00:00:00.000Z
773098,773098,Len ,Martello,Len 444@abcmail.com,male,20-29,Adult,black,North West,@Len 44,SuperSport Blitz,2/6/2016 14:16,2026-04-16T00:00:00.000Z
773339,773339,Michel ,Slane,Michel 201@yahoo.com,male,20-29,Adult,coloured,Gauteng,@Michel 20,Supersport Live Events,1/30/2016 16:59,2026-04-16T00:06:44.000Z
773462,773462,Efren ,Mcculloch,Efren 132@gmail.com,male,30-39,Mid Adult,black,Kwazulu Natal,@Efren 13,SuperSport Blitz,1/28/2016 19:10,2026-04-16T00:05:20.000Z
779576,779576,Eli ,Curran,Eli 293@mail.com,male,20-29,Young Adults,None,Kwazulu Natal,@Eli 29,Supersport Live Events,1/21/2016 14:35,2026-04-16T00:00:28.000Z
789263,789263,Garry ,Roquemore,Garry 282@gmail.com,male,20-29,Young Adults,white,Gauteng,@Garry 28,E! Entertainment,2/12/2016 0:58,2026-04-16T00:00:08.000Z
809085,809085,Cody ,Mccown,Cody 122@gmail.com,male,20-29,Adult,black,Gauteng,@Cody 12,SuperSport Blitz,2/2/2016 21:11,2026-04-16T00:00:30.000Z
809087,809087,Raymundo ,Vital,Raymundo 434@abcmail.com,male,0-9,Child/Infant,white,Eastern Cape,@Raymundo 43,Supersport Live Events,1/16/2016 16:38,2026-04-16T00:00:50.000Z
809326,809326,Stephen ,Mcculloch,Stephen 152@gmail.com,male,30-39,Mid Adult,black,Kwazulu Natal,@Stephen 15,CNN,2/21/2016 19:43,2026-04-16T00:01:20.000Z
809337,809337,Raymundo ,Slane,Raymundo 434@abcmail.com,male,20-29,Young Adults,coloured,Gauteng,@Raymundo 43,Channel O,2/19/2016 8:44,2026-04-16T00:00:00.000Z
809931,809931,Stacy ,Vital,Stacy 273@mail.com,male,30-39,Adult,black,Gauteng,@Stacy 27,Cartoon Network,2/18/2016 23:23,2026-04-16T00:01:01.000Z
810004,810004,Stephen ,Caves,Stephen 155@mailxyz.com,male,19-Oct,Young Adults,coloured,Northern Cape,@Stephen 15,ICC Cricket World Cup 2011,2/24/2016 15:25,2026-04-16T00:00:00.000Z
810005,810005,Lane ,Reisinger,Lane 115@mailxyz.com,male,30-39,Adult,black,Mpumalanga,@Lane 11,Boomerang,2/22/2016 7:07,2026-04-16T00:00:17.000Z
810287,810287,Irving ,Jacox,Irving 51@yahoo.com,male,20-29,Young Adults,black,Mpumalanga,@Irving 5,Africa Magic,2/5/2016 19:16,2026-04-16T00:00:17.000Z
810445,810445,Bernardo ,Deblois,Bernardo 322@gmail.com,male,30-39,Adult,None,Western Cape,@Bernardo 32,Supersport Live Events,1/23/2016 21:51,2026-04-16T00:52:32.000Z
810534,810534,Lucas ,Crotty,Lucas 235@mailxyz.com,male,20-29,Young Adults,white,Gauteng,@Lucas 23,ICC Cricket World Cup 2011,3/4/2016 10:20,2026-04-16T00:07:18.000Z
810674,810674,Lucas ,Hoadley,Lucas 232@gmail.com,male,40-49,Mid Adult,None,Gauteng,@Lucas 23,Cartoon Network,2/2/2016 20:24,2026-04-16T00:01:44.000Z
821657,821657,Abel ,Mastrangelo,Abel 184@abcmail.com,male,20-29,Young Adults,None,Kwazulu Natal,@Abel 18,Supersport Live Events,3/24/2016 14:51,2026-04-16T00:00:06.000Z
867915,867915,Michel ,Tatham,Michel 202@gmail.com,male,40-49,Mature Adult,black,Gauteng,@Michel 20,ICC Cricket World Cup 2011,3/3/2016 8:02,2026-04-16T00:15:08.000Z
869425,869425,Dion ,Martello,Dion 335@mailxyz.com,male,30-39,Adult,indian_asian,Gauteng,@Dion 33,ICC Cricket World Cup 2011,3/25/2016 16:59,2026-04-16T00:50:36.000Z
880514,880514,Dee ,Hier,Dee 214@abcmail.com,male,20-29,Adult,indian_asian,Gauteng,@Dee 21,Supersport Live Events,3/24/2016 15:53,2026-04-16T00:05:00.000Z
892465,892465,Bret ,Luthy,Bret 314@abcmail.com,male,30-39,Mid Adult,black,Gauteng,@Bret 31,Vuzu,3/19/2016 9:23,2026-04-16T00:00:20.000Z
893742,893742,Samuel ,Condie,Samuel 264@abcmail.com,male,70-79,Seniors,indian_asian,Gauteng,@Samuel 26,ICC Cricket World Cup 2011,3/23/2016 10:50,2026-04-16T00:12:48.000Z
893791,893791,Hyman ,Styer,Hyman 81@yahoo.com,male,20-29,Adult,None,Western Cape,@Hyman 8,E! Entertainment,3/21/2016 17:51,2026-04-16T00:09:40.000Z
894056,894056,Filiberto ,Vital,Filiberto 41@yahoo.com,male,30-39,Adult,None,Eastern Cape,@Filiberto 4,SuperSport Blitz,3/9/2016 12:15,2026-04-16T00:21:38.000Z
940635,940635,Randy ,Hoadley,Randy 394@abcmail.com,male,40-49,Mature Adult,black,Kwazulu Natal,@Randy 39,SuperSport Blitz,3/8/2016 21:24,2026-04-16T00:00:18.000Z
940671,940671,Earl ,Deblois,Earl 425@mailxyz.com,male,30-39,Adult,white,Kwazulu Natal,@Earl 42,ICC Cricket World Cup 2011,3/23/2016 0:08,2026-04-16T00:00:30.000Z
2015328,2015328,Donald ,Sytsma,Donald 221@yahoo.com,male,20-29,Adult,black,Kwazulu Natal,@Donald 22,Boomerang,3/30/2016 20:50,2026-04-16T00:00:00.000Z
2091371,2091371,Dee ,Gettys,Dee 215@mailxyz.com,male,40-49,Mid Adult,black,Gauteng,@Dee 21,Cartoon Network,2/26/2016 20:49,2026-04-16T00:00:22.000Z
2165860,2165860,Earl ,Pilot,Earl 424@abcmail.com,male,19-Oct,Child/Infant,coloured,Limpopo,@Earl 42,Supersport Live Events,3/24/2016 17:19,2026-04-16T00:02:54.000Z
2203512,2203512,Valentine ,Hoadley,Valentine 472@gmail.com,male,30-39,Adult,indian_asian,Mpumalanga,@Valentine 47,SuperSport Blitz,3/23/2016 14:22,2026-04-16T00:06:02.000Z
2203607,2203607,Abel ,Leicht,Abel 182@gmail.com,male,50-59,Mature Adult,coloured,Western Cape,@Abel 18,CNN,2/3/2016 13:50,2026-04-16T00:01:23.000Z
2204778,2204778,Irmgard ,Bilyeu,Irmgard 92@gmail.com,female,50-59,Mature Adult,white,Eastern Cape,@Irmgard 9,SuperSport Blitz,3/18/2016 1:08,2026-04-16T00:03:21.000Z
2368984,2368984,Lucas ,Beville,Lucas 235@mailxyz.com,male,20-29,Adult,indian_asian,Limpopo,@Lucas 23,ICC Cricket World Cup 2011,2/27/2016 19:00,2026-04-16T00:09:08.000Z
2369920,2369920,Donald ,Jacox,Donald 222@gmail.com,male,20-29,Young Adults,indian_asian,Gauteng,@Donald 22,Channel O,3/8/2016 20:48,2026-04-16T00:01:12.000Z
2370806,2370806,Romeo ,Creager,Romeo 371@yahoo.com,male,30-39,Mid Adult,coloured,Western Cape,@Romeo 37,Trace TV,3/10/2016 22:43,2026-04-16T00:04:21.000Z
2421483,2421483,Raymundo ,Langenfeld,Raymundo 434@abcmail.com,male,30-39,Mid Adult,coloured,Western Cape,@Raymundo 43,ICC Cricket World Cup 2011,3/29/2016 18:39,2026-04-16T00:03:20.000Z
2426196,2426196,Haywood ,Langenfeld,Haywood 95@mailxyz.com,male,30-39,Adult,indian_asian,Limpopo,@Haywood 9,Supersport Live Events,3/3/2016 11:33,2026-04-16T00:02:44.000Z
765684,765684,Royal ,Creager,Royal 175@mailxyz.com,male,20-29,Adult,coloured,Gauteng,@Royal 17,Supersport Live Events,1/21/2016 7:39,2026-04-16T00:09:52.000Z
772230,772230,Loyd ,Slane,Loyd 492@gmail.com,male,20-29,Young Adults,black,Mpumalanga,@Loyd 49,Africa Magic,1/4/2016 6:27,2026-04-16T00:07:24.000Z
772948,772948,Hollis ,Beville,Hollis 385@mailxyz.com,male,50-59,Mature Adult,indian_asian,Kwazulu Natal,@Hollis 38,Supersport Live Events,2/20/2016 6:25,2026-04-16T00:00:28.000Z
772956,772956,Markus ,Tancredi,Markus 192@gmail.com,male,20-29,Adult,indian_asian,Gauteng,@Markus 19,SuperSport Blitz,2/17/2016 14:31,2026-04-16T00:32:20.000Z
773014,773014,Lane ,Fudge,Lane 115@mailxyz.com,male,19-Oct,Young Adults,black,Gauteng,@Lane 11,Vuzu,3/12/2016 22:18,2026-04-16T00:01:04.000Z
773057,773057,Earl ,Paradis,Earl 423@mail.com,male,30-39,Mid Adult,black,Western Cape,@Earl 42,CNN,1/20/2016 13:00,2026-04-16T00:19:49.000Z
773269,773269,Hollis ,Pool,Hollis 382@gmail.com,male,30-39,Mid Adult,black,Mpumalanga,@Hollis 38,Boomerang,3/8/2016 14:33,2026-04-16T00:00:00.000Z
773323,773323,Brendan ,Gettys,Brendan 455@mailxyz.com,male,20-29,Adult,coloured,Gauteng,@Brendan 45,E! Entertainment,2/18/2016 23:44,2026-04-16T00:04:02.000Z
773352,773352,Wilton ,Zweifel,Wilton 415@mailxyz.com,male,30-39,Mid Adult,black,Gauteng,@Wilton 41,Trace TV,3/19/2016 17:51,2026-04-16T00:08:54.000Z
773384,773384,Jared ,Gettys,Jared 503@mail.com,male,40-49,Mature Adult,black,Mpumalanga,@Jared 50,Africa Magic,2/2/2016 20:18,2026-04-16T00:00:56.000Z
773415,773415,Michel ,Condie,Michel 203@mail.com,male,30-39,Mid Adult,black,Gauteng,@Michel 20,SawSee,3/13/2016 11:55,2026-04-16T00:05:20.000Z
789051,789051,Brendan ,Crotty,Brendan 453@mail.com,male,20-29,Adult,black,Eastern Cape,@Brendan 45,Supersport Live Events,3/6/2016 16:32,2026-04-16T00:00:08.000Z
794292,794292,Valentine ,Singer,Valentine 475@mailxyz.com,male,30-39,Adult,black,Free State,@Valentine 47,Channel O,1/20/2016 14:36,2026-04-16T00:02:51.000Z
803878,803878,Cordie ,Singer,Cordie 63@mail.com,female,19-Oct,Young Adults,black,Mpumalanga,@Cordie 6,CNN,2/18/2016 20:44,2026-04-16T00:00:12.000Z
809374,809374,Charlie ,Slane,Charlie 361@yahoo.com,male,20-29,Adult,white,Gauteng,@Charlie 36,SawSee,3/3/2016 13:09,2026-04-16T00:00:21.000Z
809704,809704,Torrie ,Mcclaine,Torrie 142@gmail.com,female,20-29,Adult,None,Gauteng,@Torrie 14,Cartoon Network,1/3/2016 6:12,2026-04-16T00:00:04.000Z
809707,809707,Jacinto ,Sieren,Jacinto 251@yahoo.com,male,30-39,Mid Adult,black,Gauteng,@Jacinto 25,Cartoon Network,2/16/2016 7:21,2026-04-16T00:02:03.000Z
809733,809733,Bernardo ,Deblois,Bernardo 322@gmail.com,male,30-39,Mid Adult,black,Gauteng,@Bernardo 32,Supersport Live Events,2/2/2016 3:18,2026-04-16T00:00:28.000Z
810007,810007,Efren ,Arrieta,Efren 132@gmail.com,male,20-29,Adult,coloured,Western Cape,@Efren 13,SuperSport Blitz,2/12/2016 0:55,2026-04-16T00:00:26.000Z
810075,810075,Loyd ,Shkreli,Loyd 494@abcmail.com,male,40-49,Mid Adult,black,Kwazulu Natal,@Loyd 49,Channel O,2/21/2016 13:51,2026-04-16T00:01:09.000Z
810099,810099,Donald ,Bilyeu,Donald 222@gmail.com,male,20-29,Adult,indian_asian,Kwazulu Natal,@Donald 22,Supersport Live Events,1/21/2016 10:17,2026-04-16T00:15:24.000Z
810341,810341,Bret ,Tancredi,Bret 312@gmail.com,male,20-29,Adult,None,Gauteng,@Bret 31,Supersport Live Events,3/2/2016 21:59,2026-04-16T00:00:00.000Z
810424,810424,Hyman ,Creager,Hyman 85@mailxyz.com,male,30-39,Adult,white,Gauteng,@Hyman 8,Supersport Live Events,2/18/2016 12:22,2026-04-16T00:18:36.000Z
810533,810533,Dee ,Hier,Dee 213@mail.com,male,40-49,Mature Adult,black,Gauteng,@Dee 21,ICC Cricket World Cup 2011,3/3/2016 14:04,2026-04-16T00:05:40.000Z
810569,810569,Charlie ,Roquemore,Charlie 362@gmail.com,male,30-39,Adult,black,Western Cape,@Charlie 36,CNN,3/4/2016 1:12,2026-04-16T00:14:59.000Z
819998,819998,Stacy ,Holt,Stacy 275@mailxyz.com,male,20-29,Young Adults,black,Mpumalanga,@Stacy 27,Channel O,3/1/2016 11:49,2026-04-16T00:08:18.000Z
820653,820653,Kip ,Beville,Kip 143@mail.com,male,30-39,Mid Adult,black,Gauteng,@Kip 14,Supersport Live Events,3/20/2016 16:16,2026-04-16T00:00:48.000Z
821893,821893,Art ,Reisinger,Art 402@gmail.com,male,30-39,Adult,white,Gauteng,@Art 40,Supersport Live Events,2/25/2016 18:52,2026-04-16T00:00:32.000Z
831909,831909,Wilburn ,Hoadley,Wilburn 304@abcmail.com,male,20-29,Young Adults,black,Gauteng,@Wilburn 30,Trace TV,1/22/2016 20:24,2026-04-16T00:00:33.000Z
867283,867283,Eli ,Restivo,Eli 292@gmail.com,male,20-29,Adult,indian_asian,Limpopo,@Eli 29,ICC Cricket World Cup 2011,3/30/2016 12:40,2026-04-16T00:23:48.000Z
893475,893475,Cody ,Mcclaine,Cody 124@abcmail.com,male,40-49,Mid Adult,black,North West,@Cody 12,Channel O,3/12/2016 19:35,2026-04-16T00:02:42.000Z
939792,939792,Shane ,Singer,Shane 24@abcmail.com,male,20-29,Young Adults,indian_asian,Eastern Cape,@Shane 2,Cartoon Network,3/27/2016 16:40,2026-04-16T00:00:54.000Z
940545,940545,Shandra ,Mccollum,Shandra 84@abcmail.com,female,30-39,Adult,black,Gauteng,@Shandra 8,Channel O,3/31/2016 21:19,2026-04-16T00:00:54.000Z
941242,941242,Randy ,Singer,Randy 394@abcmail.com,male,30-39,Adult,indian_asian,Gauteng,@Randy 39,ICC Cricket World Cup 2011,3/30/2016 13:22,2026-04-16T00:00:10.000Z
2091609,2091609,Art ,Beville,Art 405@mailxyz.com,male,20-29,Adult,black,Gauteng,@Art 40,Cartoon Network,2/21/2016 14:28,2026-04-16T00:01:28.000Z
2092152,2092152,Luann ,Mina,Luann 184@abcmail.com,female,20-29,Young Adults,white,Gauteng,@Luann 18,CNN,2/20/2016 8:45,2026-04-16T00:00:40.000Z
2204436,2204436,Stefan ,Hier,Stefan 461@yahoo.com,male,30-39,Mid Adult,coloured,Northern Cape,@Stefan 46,Boomerang,2/2/2016 14:52,2026-04-16T00:07:35.000Z
2288719,2288719,Cory ,Mccown,Cory 105@mailxyz.com,male,60-69,Pre_Retirement,black,Limpopo,@Cory 10,Africa Magic,2/2/2016 11:18,2026-04-16T00:00:37.000Z
2288944,2288944,Hyman ,Condie,Hyman 82@gmail.com,male,40-49,Mid Adult,black,Gauteng,@Hyman 8,Africa Magic,3/20/2016 9:49,2026-04-16T00:01:26.000Z
2368689,2368689,Valentine ,Mina,Valentine 472@gmail.com,male,30-39,Adult,black,Gauteng,@Valentine 47,Supersport Live Events,1/9/2016 19:58,2026-04-16T00:01:04.000Z
2368744,2368744,Cory ,Sieren,Cory 101@yahoo.com,male,20-29,Adult,black,Mpumalanga,@Cory 10,Supersport Live Events,1/23/2016 18:32,2026-04-16T00:01:06.000Z
2370034,2370034,Emerson ,Leicht,Emerson 245@mailxyz.com,male,30-39,Adult,coloured,Western Cape,@Emerson 24,Supersport Live Events,3/19/2016 22:36,2026-04-16T00:01:32.000Z
2371316,2371316,Hugh,Reisinger,Hugh13@mail.com,male,30-39,Adult,white,Western Cape,@Hugh1,CNN,3/25/2016 23:47,2026-04-16T00:07:46.000Z
2415121,2415121,Lane ,Arrieta,Lane 111@yahoo.com,male,20-29,Young Adults,black,Eastern Cape,@Lane 11,Cartoon Network,1/10/2016 11:35,2026-04-16T00:20:50.000Z
2415212,2415212,Eli ,Mastrangelo,Eli 291@yahoo.com,male,30-39,Adult,coloured,Western Cape,@Eli 29,Supersport Live Events,2/25/2016 20:30,2026-04-16T00:00:00.000Z
2426740,2426740,Samuel ,Beville,Samuel 264@abcmail.com,male,30-39,Mid Adult,coloured,Western Cape,@Samuel 26,Supersport Live Events,3/11/2016 12:19,2026-04-16T00:20:30.000Z
771927,771927,Lillie ,Langenfeld,Lillie 431@yahoo.com,female,30-39,Mid Adult,None,Western Cape,@Lillie 43,Cartoon Network,1/30/2016 18:39,2026-04-16T00:01:38.000Z
772477,772477,Rebekah ,Paradis,Rebekah 322@gmail.com,female,30-39,Mid Adult,black,Kwazulu Natal,@Rebekah 32,Channel O,1/7/2016 13:00,2026-04-16T01:08:27.000Z
772529,772529,Kip ,Paradis,Kip 144@abcmail.com,male,20-29,Adult,black,Gauteng,@Kip 14,Cartoon Network,2/15/2016 14:20,2026-04-16T00:00:47.000Z
772685,772685,Lane ,Gettys,Lane 115@mailxyz.com,male,30-39,Mid Adult,black,Gauteng,@Lane 11,Cartoon Network,1/22/2016 9:58,2026-04-16T00:00:20.000Z
773002,773002,Randy ,Deblois,Randy 395@mailxyz.com,male,20-29,Adult,black,Gauteng,@Randy 39,Channel O,2/9/2016 9:14,2026-04-16T00:04:03.000Z
779656,779656,Blanca ,Slane,Blanca 403@mail.com,female,20-29,Adult,black,Gauteng,@Blanca 40,Africa Magic,2/8/2016 21:51,2026-04-16T00:00:00.000Z
789309,789309,Bernardo ,Fudge,Bernardo 323@mail.com,male,40-49,Mature Adult,coloured,Western Cape,@Bernardo 32,SuperSport Blitz,3/24/2016 19:57,2026-04-16T00:00:24.000Z
803967,803967,Robby ,Curran,Robby 164@abcmail.com,male,40-49,Mid Adult,black,Kwazulu Natal,@Robby 16,Supersport Live Events,1/31/2016 11:05,2026-04-16T00:02:00.000Z
809231,809231,Kip ,Leicht,Kip 145@mailxyz.com,male,40-49,Mature Adult,black,Gauteng,@Kip 14,CNN,2/16/2016 8:48,2026-04-16T00:12:28.000Z
809331,809331,Brendan ,Nicholls,Brendan 452@gmail.com,male,40-49,Mature Adult,indian_asian,Western Cape,@Brendan 45,Supersport Live Events,2/24/2016 18:27,2026-04-16T00:00:24.000Z
809604,809604,Jared ,Mccown,Jared 503@mail.com,male,20-29,Young Adults,black,Western Cape,@Jared 50,Trace TV,3/1/2016 7:44,2026-04-16T00:00:36.000Z
809908,809908,Len ,Hoadley,Len 445@mailxyz.com,male,0-9,Child/Infant,indian_asian,Eastern Cape,@Len 44,ICC Cricket World Cup 2011,3/18/2016 12:20,2026-04-16T00:28:02.000Z
810051,810051,Winona ,Wigfall,Winona 71@yahoo.com,female,20-29,Young Adults,indian_asian,Gauteng,@Winona 7,SuperSport Blitz,2/27/2016 21:18,2026-04-16T00:02:36.000Z
810587,810587,Jacinto ,Shkreli,Jacinto 252@gmail.com,male,50-59,Mature Adult,black,Kwazulu Natal,@Jacinto 25,Supersport Live Events,3/12/2016 20:42,2026-04-16T00:00:36.000Z
810770,810770,Garry ,Bilyeu,Garry 282@gmail.com,male,20-29,Adult,coloured,Western Cape,@Garry 28,ICC Cricket World Cup 2011,2/27/2016 17:35,2026-04-16T00:00:00.000Z
820770,820770,Dee ,Caves,Dee 212@gmail.com,male,30-39,Mid Adult,coloured,Western Cape,@Dee 21,Supersport Live Events,3/24/2016 14:47,2026-04-16T00:59:14.000Z
822334,822334,Hugh,Lavoie,Hugh14@abcmail.com,male,20-29,Young Adults,indian_asian,Gauteng,@Hugh1,M-Net,2/24/2016 23:07,2026-04-16T00:02:11.000Z
831413,831413,Hyman ,Martello,Hyman 83@mail.com,male,20-29,Adult,black,North West,@Hyman 8,Channel O,3/14/2016 18:11,2026-04-16T00:00:48.000Z
832751,832751,Lloyd ,Biggers,Lloyd 71@yahoo.com,male,20-29,Young Adults,indian_asian,Kwazulu Natal,@Lloyd 7,Cartoon Network,3/3/2016 13:33,2026-04-16T00:05:00.000Z
892643,892643,Valentine ,Borelli,Valentine 471@yahoo.com,male,20-29,Adult,coloured,Western Cape,@Valentine 47,SuperSport Blitz,3/13/2016 14:10,2026-04-16T00:00:08.000Z
940434,940434,Carter ,Borelli,Carter 31@yahoo.com,male,20-29,Young Adults,coloured,Western Cape,@Carter 3,Boomerang,3/31/2016 14:59,2026-04-16T00:00:00.000Z
1109229,1109229,Kip ,Hoadley,Kip 144@abcmail.com,male,20-29,Adult,coloured,Western Cape,@Kip 14,Cartoon Network,3/27/2016 21:03,2026-04-16T00:00:45.000Z
2092115,2092115,Cory ,Bilyeu,Cory 104@abcmail.com,male,40-49,Mature Adult,black,Mpumalanga,@Cory 10,Cartoon Network,1/22/2016 10:07,2026-04-16T00:11:43.000Z
2204160,2204160,Emerson ,Holt,Emerson 245@mailxyz.com,male,30-39,Adult,None,Mpumalanga,@Emerson 24,ICC Cricket World Cup 2011,2/28/2016 14:18,2026-04-16T00:01:34.000Z
2204358,2204358,Cory ,Mcclaine,Cory 104@abcmail.com,male,50-59,Mature Adult,coloured,Western Cape,@Cory 10,Supersport Live Events,3/4/2016 10:13,2026-04-16T00:07:40.000Z
2259942,2259942,Carter ,Bilyeu,Carter 31@yahoo.com,male,20-29,Adult,black,Mpumalanga,@Carter 3,Africa Magic,3/1/2016 16:06,2026-04-16T00:03:48.000Z
2371074,2371074,Donald ,Hoadley,Donald 221@yahoo.com,male,40-49,Mid Adult,black,Western Cape,@Donald 22,Channel O,2/7/2016 16:12,2026-04-16T00:01:51.000Z
2429528,2429528,Randy ,Sieren,Randy 394@abcmail.com,male,30-39,Adult,None,Gauteng,@Randy 39,Supersport Live Events,3/30/2016 7:51,2026-04-16T00:01:16.000Z
771816,771816,Garry ,Fudge,Garry 282@gmail.com,male,30-39,Adult,black,Gauteng,@Garry 28,Trace TV,2/27/2016 11:32,2026-04-16T00:00:00.000Z
772802,772802,Carter ,Tatham,Carter 32@gmail.com,male,20-29,Young Adults,coloured,Free State,@Carter 3,Channel O,2/6/2016 15:58,2026-04-16T00:30:24.000Z
773365,773365,Kip ,Jacox,Kip 142@gmail.com,male,40-49,Mid Adult,black,Eastern Cape,@Kip 14,Boomerang,2/3/2016 1:15,2026-04-16T00:14:29.000Z
773414,773414,Filiberto ,Crotty,Filiberto 44@abcmail.com,male,20-29,Young Adults,black,Gauteng,@Filiberto 4,SawSee,1/14/2016 0:52,2026-04-16T00:00:46.000Z
788215,788215,Bernardo ,Hoadley,Bernardo 324@abcmail.com,male,30-39,Adult,indian_asian,Limpopo,@Bernardo 32,Supersport Live Events,3/24/2016 22:11,2026-04-16T00:00:50.000Z
789004,789004,Valentine ,Pool,Valentine 472@gmail.com,male,30-39,Mid Adult,None,Northern Cape,@Valentine 47,Africa Magic,2/10/2016 21:42,2026-04-16T00:01:29.000Z
789254,789254,Art ,Beville,Art 401@yahoo.com,male,20-29,Young Adults,black,Mpumalanga,@Art 40,Channel O,1/19/2016 20:27,2026-04-16T00:00:03.000Z
